Time (real),IR Value raw,IR Value filtered,Time (s),Label
5/9/2025 0:38,117387,-754,0.075852394,0
5/9/2025 0:38,117216,-867,0.076164961,0
5/9/2025 0:38,117410,-631,0.076329708,0
5/9/2025 0:38,117696,-324,0.084970236,0
5/9/2025 0:38,117876,-135,0.121114731,0
5/9/2025 0:38,118034,22,0.161062002,0
5/9/2025 0:38,118101,83,0.200093031,0
5/9/2025 0:38,118083,61,0.241087198,0
5/9/2025 0:38,118120,92,0.28009963,0
5/9/2025 0:38,118299,254,0.320192337,0
5/9/2025 0:38,118520,446,0.360621929,0
5/9/2025 0:38,118721,606,0.401053667,0
5/9/2025 0:38,118877,715,0.44064045,0
5/9/2025 0:38,118976,763,0.480200052,0
5/9/2025 0:38,119048,783,0.520826101,0
5/9/2025 0:38,119138,818,0.560078382,0
5/9/2025 0:38,119205,830,0.600507498,0
5/9/2025 0:38,118539,154,0.640804291,0
5/9/2025 0:38,117432,-894,0.680690765,0
5/9/2025 0:38,117257,-1002,0.721035004,0
5/9/2025 0:38,117450,-758,0.760113239,0
5/9/2025 0:38,117710,-467,0.889225483,0
5/9/2025 0:38,117892,-267,0.889410019,0
5/9/2025 0:38,118100,-56,0.889529467,0
5/9/2025 0:38,118220,60,0.93007946,0
5/9/2025 0:38,118189,28,0.970262527,0
5/9/2025 0:38,118221,56,1.010880947,0
5/9/2025 0:38,118407,227,1.041012526,0
5/9/2025 0:38,118658,448,1.090328693,0
5/9/2025 0:38,118858,608,1.130095005,0
5/9/2025 0:38,118983,687,1.161111593,0
5/9/2025 0:38,119099,753,1.214529991,0
5/9/2025 0:38,119175,777,1.240763664,0
5/9/2025 0:38,119246,795,1.28107214,0
5/9/2025 0:38,119302,798,1.321146965,0
5/9/2025 0:38,119095,554,1.361125231,0
5/9/2025 0:38,117852,-646,1.400710344,0
5/9/2025 0:38,117362,-1065,1.450404167,0
5/9/2025 0:38,117483,-885,1.490712881,0
5/9/2025 0:38,117773,-558,1.535619974,0
5/9/2025 0:38,118057,-257,1.571120739,0
5/9/2025 0:38,118288,-24,1.61116457,0
5/9/2025 0:38,118406,88,1.650276184,0
5/9/2025 0:38,118388,66,1.691133022,0
5/9/2025 0:38,118396,69,1.730080128,0
5/9/2025 0:38,118512,174,1.772444963,0
5/9/2025 0:38,118726,364,1.810584307,0
5/9/2025 0:38,118887,492,1.85071826,0
5/9/2025 0:38,119052,616,1.891085148,0
5/9/2025 0:38,119212,727,1.930749893,0
5/9/2025 0:38,119298,762,1.97070384,0
5/9/2025 0:38,119362,775,2.010657549,0
5/9/2025 0:38,119459,817,2.050542831,0
5/9/2025 0:38,119414,724,2.090601206,0
5/9/2025 0:38,118397,-275,2.130887032,0
5/9/2025 0:38,117561,-1041,2.170867682,0
5/9/2025 0:38,117612,-928,2.210101128,0
5/9/2025 0:38,117946,-557,2.253998518,0
5/9/2025 0:38,118279,-210,2.28482461,0
5/9/2025 0:38,118516,25,2.330150127,0
5/9/2025 0:38,118690,187,2.372596979,0
5/9/2025 0:38,118734,217,2.411118031,0
5/9/2025 0:38,118684,156,2.450740337,0
5/9/2025 0:38,118706,167,2.490197897,0
5/9/2025 0:38,118858,299,2.530718088,0
5/9/2025 0:38,119061,471,2.57114172,0
5/9/2025 0:38,119230,600,2.610083342,0
5/9/2025 0:38,119332,658,2.650124073,0
5/9/2025 0:38,119413,693,2.690308094,0
5/9/2025 0:38,119484,716,2.730083942,0
5/9/2025 0:38,119530,715,2.774388552,0
5/9/2025 0:38,119185,346,2.814814806,0
5/9/2025 0:38,117948,-835,2.851772547,0
5/9/2025 0:38,117662,-1051,2.892361879,0
5/9/2025 0:38,118013,-656,2.930097103,0
5/9/2025 0:38,118399,-253,2.970501423,0
5/9/2025 0:38,118640,-11,3.010170221,0
5/9/2025 0:38,118825,163,3.050149441,0
5/9/2025 0:38,118844,171,3.090142727,0
5/9/2025 0:38,118760,81,3.130894899,0
5/9/2025 0:38,118774,89,3.170154572,0
5/9/2025 0:38,118906,207,3.210080385,0
5/9/2025 0:38,119103,379,3.250633717,0
