Time (real),IR Value raw,IR Value filtered,Time (s),Label
5/7/2025 23:40,127395,-269,0.077609062,0
5/7/2025 23:40,126862,-752,0.077851772,0
5/7/2025 23:40,126784,-778,0.078001022,0
5/7/2025 23:40,126868,-651,0.087008715,0
5/7/2025 23:40,127003,-484,0.129473209,0
5/7/2025 23:40,127253,-219,0.170377493,0
5/7/2025 23:40,127398,-69,0.20960021,0
5/7/2025 23:40,127382,-80,0.250111341,0
5/7/2025 23:40,127388,-69,0.289465904,0
5/7/2025 23:40,127500,40,0.329469204,0
5/7/2025 23:40,127692,218,0.369530916,0
5/7/2025 23:40,127916,414,0.40961957,0
5/7/2025 23:40,128179,635,0.449838877,0
5/7/2025 23:40,128424,825,0.489870787,0
5/7/2025 23:40,128619,956,0.530083895,0
5/7/2025 23:40,128778,1045,0.569472313,0
5/7/2025 23:40,128948,1139,0.60999012,0
5/7/2025 23:40,129183,1289,0.649994612,0
5/7/2025 23:40,128557,621,0.689813852,0
5/7/2025 23:40,127156,-731,0.730452061,0
5/7/2025 23:40,126930,-897,0.769538164,0
5/7/2025 23:40,127063,-716,0.80985117,0
5/7/2025 23:40,127251,-495,0.850020409,0
5/7/2025 23:40,127436,-291,0.889456987,0
5/7/2025 23:40,127633,-88,0.930448294,0
5/7/2025 23:40,127687,-32,0.969452381,0
5/7/2025 23:40,127643,-71,1.01011014,0
5/7/2025 23:40,127642,-68,1.050411701,0
5/7/2025 23:40,127788,74,1.090332985,0
5/7/2025 23:40,128063,327,1.139458895,0
5/7/2025 23:40,128331,558,1.180270433,0
5/7/2025 23:40,128540,719,1.219889164,0
5/7/2025 23:40,128757,877,1.260444164,0
5/7/2025 23:40,128947,1001,1.299525976,0
5/7/2025 23:40,129090,1072,1.44337225,0
5/7/2025 23:40,129280,1183,1.443542957,0
5/7/2025 23:40,128893,747,1.443668604,0
5/7/2025 23:40,127489,-616,1.460002899,0
5/7/2025 23:40,127124,-920,1.499600172,0
5/7/2025 23:40,127245,-749,1.539493322,0
5/7/2025 23:40,127450,-510,1.58023572,0
5/7/2025 23:40,127650,-291,1.620020866,0
5/7/2025 23:40,127839,-95,1.660465479,0
5/7/2025 23:40,127834,-94,1.70006609,0
5/7/2025 23:40,127757,-160,1.739844799,0
5/7/2025 23:40,127808,-102,1.779924393,0
5/7/2025 23:40,127955,42,1.820143938,0
5/7/2025 23:40,128190,260,1.859789133,0
5/7/2025 23:40,128463,499,1.900687695,0
5/7/2025 23:40,128692,683,1.94012332,0
5/7/2025 23:40,128874,811,1.980179548,0
5/7/2025 23:40,128992,871,2.019520521,0
5/7/2025 23:40,129144,959,2.059491396,0
5/7/2025 23:40,129117,874,2.10044837,0
